{SimaPro 8.0.4.30}
{methods}
{Date: 09.06.2015}
{Time: 17:29:18}
{Project: Methods}
{CSV Format version: 7.0.0}
{CSV separator: Semicolon}
{Decimal separator: .}
{Date separator: .}
{Short date format: dd.MM.yyyy}
{Selection: Selection (1)}
{Related objects (system descriptions, substances, units, etc.): Yes}
{Include sub product stages and processes: No}
{Open library: 'Methods'}

Method

Name
EcodEX - 15/08/2013 - 5 indicators w/o metal tox

Version
1;0

Comment


Category
z'Nestlé Internal

Use Damage Assessment
No

Use Normalization
Yes

Use Weighting
Yes

Use Addition
Yes

Weighting unit
Pt

Impact category
Climate Change;kgCO2eq

Substances
Raw;(unspecified);Gas, mine, off-gas, process, coal mining/kg;008006-14-2;2.25E-2;kg
Raw;(unspecified);Gas, mine, off-gas, process, coal mining/m3;008006-14-2;1.87E-2;m3
Raw;(unspecified);Gas, natural, 30.3 MJ per kg;008006-14-2;2.25E-2;kg
Raw;(unspecified);Gas, natural, 35 MJ per m3;008006-14-2;1.87E-2;m3
Raw;(unspecified);Gas, natural, 36.6 MJ per m3;008006-14-2;1.87E-2;m3
Raw;(unspecified);Gas, natural, 46.8 MJ per kg;008006-14-2;2.25E-2;kg
Raw;(unspecified);Gas, natural, feedstock, 35 MJ per m3;008006-14-2;1.87E-2;m3
Raw;(unspecified);Gas, natural, feedstock, 46.8 MJ per kg;008006-14-2;2.25E-2;kg
Raw;(unspecified);Gas, natural/m3;008006-14-2;1.87E-2;m3
Raw;(unspecified);Gas, off-gas, oil production;;1.87E-2;m3
Raw;(unspecified);Gas, petroleum, 35 MJ per m3;;1.87E-2;m3
Raw;(unspecified);Germanium;007440-56-4;1.47E-6;kg
Raw;(unspecified);Gold;007440-57-5;8.95E1;kg
Raw;(unspecified);Gold, Au 1.1E-4%, Ag 4.2E-3%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gold, Au 2.1E-4%, Ag 2.1E-4%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gold, Au 4.3E-4%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gold, Au 4.9E-5%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gold, Au 6.7E-4%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gold, Au 7.1E-4%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gold, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore;007440-57-5;89.5;kg
Raw;(unspecified);Gypsum;013397-24-5;1.55E-5;kg
Raw;(unspecified);Hafnium;007440-58-6;8.67E-7;kg
Raw;(unspecified);Helium;007440-59-7;1.48E2;kg
Raw;(unspecified);Holmium;007440-60-0;1.33E-5;kg
Raw;(unspecified);Indium;007440-74-6;9.03E-3;kg
Raw;(unspecified);Iodine;014362-44-8;4.27E-2;kg
Raw;(unspecified);Iridium;012154-84-6;3.23E1;kg
Raw;(unspecified);Iron;007439-89-6;8.43E-8;kg
Raw;(unspecified);Iron ore;;4.80E-8;kg
Raw;(unspecified);Kaolinite;066649-37-4;2.10E-9;kg
Raw;(unspecified);Kieserite;014567-64-7;8.31E-5;kg
Raw;(unspecified);Krypton;007439-90-9;2.09E1;kg
Raw;(unspecified);Lanthanum;007439-91-0;2.13E-8;kg
Raw;(unspecified);Lead;007439-92-1;1.35E-2;kg
Raw;(unspecified);Lead ore;;6.77E-4;kg
Raw;(unspecified);Lead, Pb 0.014%, Au 9.7E-4%, Ag 9.7E-4%, Zn 0.63%, Cu 0.38%, in ore;007439-92-1;0.0135;kg
Raw;(unspecified);Lithium;007439-93-2;9.23E-6;kg
Raw;(unspecified);Lutetium;007439-94-3;7.66E-5;kg
Raw;(unspecified);Magnesite;000546-93-0;1.07E-9;kg
Raw;(unspecified);Magnesium;007439-95-4;3.73E-9;kg
Raw;(unspecified);Manganese;007439-96-5;1.38E-5;kg
Raw;(unspecified);Manganese ore;;6.20E-6;kg
Raw;(unspecified);Mercury;007439-97-6;4.95E-1;kg
Raw;(unspecified);Molybdenum;007439-98-7;3.17E-2;kg
Raw;(unspecified);Molybdenum ore;;3.17E-5;kg
Raw;(unspecified);Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore;007439-98-7;3.17E-2;kg
Raw;(unspecified);Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore;007439-98-7;3.17E-2;kg
Raw;(unspecified);Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore;007439-98-7;3.17E-2;kg
Raw;(unspecified);Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore;007439-98-7;3.17E-2;kg
Raw;(unspecified);Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore;007439-98-7;3.17E-2;kg
Raw;(unspecified);Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore;007439-98-7;3.17E-2;kg
Raw;(unspecified);Molybdenum, 0.11% in sulfide, Mo 0.41% and Cu 0.36% in crude ore;007439-98-7;3.17E-2;kg
Raw;(unspecified);Neodymium;007440-00-8;1.94E-17;kg
Raw;(unspecified);Neon;007440-01-9;3.25E-1;kg
Raw;(unspecified);Nickel;007440-02-0;1.08E-4;kg
Raw;(unspecified);Nickel ore;;1.61E-6;kg
Raw;(unspecified);Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore;007440-02-0;1.08E-4;kg
Raw;(unspecified);Nickel, 1.13% in sulfides, 0.76% in crude ore;007440-02-0;1.08E-4;kg
Raw;(unspecified);Nickel, 1.98% in silicates, 1.04% in crude ore;007440-02-0;1.08E-4;kg
Raw;(unspecified);Nickel, Ni 2.3E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Cu 3.2E+0% in ore;007440-02-0;1.08E-4;kg
Raw;(unspecified);Nickel, Ni 3.7E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Cu 5.2E-2% in ore;007440-02-0;1.08E-4;kg
Raw;(unspecified);Niobium;007440-03-1;2.31E-5;kg
Raw;(unspecified);Oil, crude;;2.01E-2;kg
Raw;(unspecified);Oil, crude, 38400 MJ per m3;;18.4;m3
Raw;(unspecified);Oil, crude, 41 MJ per kg;;2.01E-2;kg
Raw;(unspecified);Oil, crude, 42 MJ per kg;;2.01E-2;kg
Raw;(unspecified);Oil, crude, 42.6 MJ per kg;;2.01E-2;kg
Raw;(unspecified);Oil, crude, 42.7 MJ per kg;;2.01E-2;kg
Raw;(unspecified);Oil, crude, feedstock, 41 MJ per kg;;2.01E-2;kg
Raw;(unspecified);Oil, crude, feedstock, 42 MJ per kg;;2.01E-2;kg
Raw;(unspecified);Osmium;007440-04-2;1.44E1;kg
Raw;(unspecified);Palladium;007440-05-3;3.23E-1;kg
Raw;(unspecified);Palladium, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore;007440-05-3;3.23E-1;kg
Raw;(unspecified);Palladium, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore;007440-05-3;3.23E-1;kg
Raw;(unspecified);PGM, 4.7E-4% Pt, 3.1E-4% Pd, 0.2E-4% Rh, in crude ore;;1.69;kg
Raw;(unspecified);Phosphorus;007723-14-0;8.44E-5;kg
Raw;(unspecified);Phosphorus, 18% in apatite, 4% in crude ore;007723-14-0;8.44E-5;kg
Raw;(unspecified);Platinum;007440-06-4;1.29E0;kg
Raw;(unspecified);Platinum, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore;007440-06-4;1.29E0;kg
Raw;(unspecified);Platinum, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore;007440-06-4;1.29E0;kg
Raw;(unspecified);Polonium;007440-08-6;4.79E14;kg
Raw;(unspecified);Potassium;007440-09-7;3.13E-8;kg
Raw;(unspecified);Potassium chloride;007447-40-7;2.31E-8;kg
Raw;(unspecified);Praseodymium;007440-10-0;2.85E-7;kg
Raw;(unspecified);Protactinium;007440-13-3;9.77E6;kg
Raw;(unspecified);Pyrite;001309-36-0;1.31E-4;kg
Raw;(unspecified);Pyrolusite;014854-26-3;8.69E-6;kg
Raw;(unspecified);Radium;007440-14-4;2.36E7;kg
Raw;(unspecified);Radon;014859-67-7;1.20E20;kg
Raw;(unspecified);Rhenium;007440-15-5;7.66E-1;kg
Raw;(unspecified);Rhodium;007440-16-6;3.23E1;kg
Raw;(unspecified);Rhodium, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore;007440-16-6;3.23E1;kg
Raw;(unspecified);Rhodium, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore;007440-16-6;3.23E1;kg
Raw;(unspecified);Rubidium;007440-17-7;2.36E-9;kg
Raw;(unspecified);Ruthenium;007440-18-8;3.23E1;kg
Raw;(unspecified);Rutile;001317-80-2;2.64E-8;kg
Raw;(unspecified);Samarium;007440-19-9;5.32E-7;kg
Raw;(unspecified);Scandium;007440-20-2;3.96E-8;kg
Raw;(unspecified);Selenium;007782-49-2;4.75E-1;kg
Raw;(unspecified);Silicon;007440-21-3;2.99E-11;kg
Raw;(unspecified);Silver;007440-22-4;1.84E0;kg
Raw;(unspecified);Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In;007440-22-4;1.84;kg
Raw;(unspecified);Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore;007440-22-4;1.84;kg
Raw;(unspecified);Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore;007440-22-4;1.84;kg
Raw;(unspecified);Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore;007440-22-4;1.84;kg
Raw;(unspecified);Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore;007440-22-4;1.84;kg
